trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
171,0,171,0,499.70865609999964,,499.50398949999726,10,499.70865609999964,499.70865609999964,0.13881929999843123,501.89153559999977,[-0.395],[0.295],[1],[0],[0],[2.2502405000013823],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
172,0,172,0,502.0072521000002,,501.8989144999978,10,502.0072521000002,502.0072521000002,0.07139960000131396,504.5254475999973,[0.06833333333333333],[-0.18333333333333332],[1],[0],[0],[2.5559784000033687],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
173,0,173,0,504.62294929999916,,504.5336780999969,10,504.62294929999916,504.62294929999916,0.06971929999781423,506.82860119999896,[0.09833333333333333],[0.31333333333333335],[1],[0],[0],[2.2261195999999472],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
174,0,174,0,506.8891302999982,,506.8360350999974,5,506.8891302999982,506.8891302999982,0.03794639999978244,510.7422329999972,[-0.445],[0.105],[1],[0],[0],[3.8689664999983506],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
175,0,175,0,510.8238219999985,,510.75080089999756,5,510.8238219999985,510.8238219999985,0.04227549999995972,515.025040499997,[0.3983333333333333],[-0.29833333333333334],[1],[0],[0],[4.2327958999994735],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
176,0,176,0,515.1215708999989,,515.0369451999977,5,515.1215708999989,515.1215708999989,0.05246949999855133,517.8615923999969,[-0.3016666666666667],[-0.38666666666666666],[1],[0],[0],[2.773956000000908],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
177,0,177,0,517.9902251999993,,517.8806879999975,5,517.9902251999993,517.9902251999993,0.07245830000101705,520.0758940999985,[-0.095],[-0.44],[1],[0],[0],[2.125291799999104],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
178,0,178,0,520.2891402999994,,520.0940212999994,10,520.2891402999994,520.2891402999994,0.13974840000082622,523.8893566999977,[0.2683333333333333],[-0.36],[1],[0],[0],[3.6582672000004095],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
179,0,179,0,523.9701365999972,,523.8985685999978,5,523.9701365999972,523.9701365999972,0.04691559999992023,525.9900526999991,[-0.465],[-0.41],[1],[0],[0],[2.0458150999984355],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
180,0,180,0,526.0866616999992,,525.9965507999987,10,526.0866616999992,526.0866616999992,0.05991800000265357,528.1928799999987,[0.15833333333333333],[0.435],[1],[0],[0],[2.1367871000002197],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
181,0,181,0,528.3363949999984,,528.2153806999995,10,528.3363949999984,528.3363949999984,0.09080229999744915,531.5090455999998,[-0.035],[-0.42333333333333334],[1],[0],[0],[3.2051103000012517],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
182,0,182,0,531.6380801999985,,531.5250880999993,5,531.6380801999985,531.6380801999985,0.07170289999703527,534.473688099999,[-0.13833333333333334],[0.43833333333333335],[1],[0],[0],[2.8788591000011365],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
183,0,183,0,534.5854069999987,,534.4886147999969,5,534.5854069999987,534.5854069999987,0.07147559999793884,541.8392017999977,[0.21833333333333332],[-0.018333333333333333],[1],[0],[0],[7.282398400002421],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
184,0,184,0,541.984662699997,,541.8515732999986,10,541.984662699997,541.984662699997,0.11294339999949443,544.0062430999969,[-0.25333333333333335],[0.28833333333333333],[1],[0],[0],[2.0436395999968227],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
185,0,185,0,544.1846491999968,,544.0219846,10,544.1846491999968,544.1846491999968,0.1372625000003609,546.2563136999997,[0.4],[0.39],[1],[0],[0],[2.10013269999763],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
186,0,186,0,546.4693066999971,,546.271741499997,10,546.4693066999971,546.4693066999971,0.13806010000189417,551.4562031999994,[-0.015],[0.495],[1],[0],[0],[5.050010400002066],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
187,0,187,0,551.5847687999994,,551.4721625999991,5,551.5847687999994,551.5847687999994,0.07024749999982305,553.9610619999985,[-0.26166666666666666],[-0.385],[1],[0],[0],[2.419899299999088],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
188,0,188,0,554.0845802999975,,553.9800345999975,5,554.0845802999975,554.0845802999975,0.0721402000017406,556.1686051999968,[0.09833333333333333],[-0.06166666666666667],[1],[0],[0],[2.1187421000031463],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
189,0,189,0,556.2665766999999,,556.1774992999999,10,556.2665766999999,556.2665766999999,0.07315259999813861,559.2713840999968,[-0.23333333333333334],[0.19833333333333333],[1],[0],[0],[3.021475700003066],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
190,0,190,0,559.3825060999989,,559.2867568000001,5,559.3825060999989,559.3825060999989,0.07251800000085495,561.2378697999993,[-0.49166666666666664],[-0.175],[1],[0],[0],[1.8816817000006267],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
191,0,191,0,561.3674103999983,,561.2542350000003,5,561.3674103999983,561.3674103999983,0.07353099999818369,563.5064884999993,[-0.18166666666666667],[0.36833333333333335],[1],[0],[0],[2.1824900999999954],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
192,0,192,0,563.6820308999995,,563.5280547000002,10,563.6820308999995,563.6820308999995,0.11423970000032568,565.6222672999975,[-0.13166666666666665],[0.185],[1],[0],[0],[1.9853600000024016],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
193,0,193,0,565.7500728999985,,565.6394241999988,5,565.7500728999985,565.7500728999985,0.074206299999787,568.6864855999993,[0.02666666666666667],[0.355],[1],[0],[0],[2.975353300000279],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
194,0,194,0,568.8161378999976,,568.7032190999998,5,568.8161378999976,568.8161378999976,0.07592300000032992,573.1846030999986,[0.3983333333333333],[0.08666666666666667],[1],[0],[0],[4.40931400000045],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
195,0,195,0,573.3151820999992,,573.2030937999989,5,573.3151820999992,573.3151820999992,0.07379620000210707,575.6513715000001,[-0.225],[-0.3416666666666667],[1],[0],[0],[2.377489600003173],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
196,0,196,0,575.864870399997,,575.6695065999993,10,575.864870399997,575.864870399997,0.14191899999786983,578.7691357000003,[0.48833333333333334],[0.21666666666666667],[1],[0],[0],[2.959006600001885],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
197,0,197,0,578.8631279999972,,578.7869684999969,5,578.8631279999972,578.8631279999972,0.06373040000107721,580.7868265999969,[-0.013333333333333334],[-0.4633333333333333],[1],[0],[0],[1.938689599999634],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
198,0,198,0,580.8959977999984,,580.8042655999998,5,580.8959977999984,580.8959977999984,0.06815809999898192,582.5174268999981,[0.25833333333333336],[-0.018333333333333333],[1],[0],[0],[1.6478736999997636],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
199,0,199,0,582.629173399997,,582.5340309999992,5,582.629173399997,582.629173399997,0.07113969999772962,584.0028839999977,[0.125],[-0.045],[1],[0],[0],[1.4020707000017865],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
